business_id,review_count,stars
MVHGmZEwtKrXH11ySGweEw,621,4.0
NOcSBxST02RPlhLHq0B5fA,10,3.0
BfE8TnYa_LI1PyNSgs_v_g,50,3.5
WA7sC64kCRstywm2EgZXEw,69,4.0
iJCI80Nwp514xIqBOgjhCA,136,3.5
IWOQNyRqWrnqQA5K49eK5g,363,3.5
POJL-N7Smw1UZMP_xldFwg,176,4.0
_SuPPi-txNSwbWlu8IQkuQ,129,3.5
hWLqwafZ2tXH0S073lJSGA,31,4.5
0G-WFdOu3_KW3mBZJQq5Cg,100,4.0
pEH8XwiyGOe1t7GlboAgGw,145,4.0
erRdoBvb4ywWky3KMjtVdg,59,4.0
ZuZxDPtDsh-nmbLebRC8iA,26,4.0
eKznX8VTfcQrjCqXpeobiw,171,4.5
UxWH8zRYIBgs6Q2oykvRdw,368,3.5
iS4vAqIpAv1T8QFSgu8Bbw,116,3.0
9MFSJP5mqS8d60fmB08dDA,71,3.0
6QjNLbwVBSsRlPD24hL5Ww,31,3.0
iY-qwquw8Wd4yphXnhnFqQ,148,3.5
SIh9FBI54_FU_jrFxv4h2A,19,4.0
1rURUVztowOl0lMoVHyNpw,25,4.5
wSAGILK2CFbq5BVZ5D67-A,147,3.5
0Hcks5q-DgJbDlmEWolx4A,234,3.5
NyLYY8q1-H3hfsTwuwLPCg,414,4.5
NfbL91oFvP3dhvNka8rG5Q,76,4.0
Y91-sIlVyH6v4YM6sTINAw,43,2.0
4n-dVQjgPPSg_xxuLB_QLQ,121,3.0
aR8WzjbHPkjmN4yuwqdGhA,11,2.0
6WDaq9fe39J1THiWI19p9g,57,3.0
pcG0vJiTtDcTb0y3pKFUZQ,97,3.5
WFhyXqN6VwKJElj-BrRp_Q,29,4.0
QNdNPr3f-WdESYo9WabWpw,74,4.0
5P73h8f_5q-00YIIkUX4WA,138,3.5
FG9pnQ03s7T0svgeUkBG9A,19,2.0
xhCiQt_-pMp1nKDXZ7n7BQ,31,3.5
mAhu38hHUQyOatamyQsOww,35,3.0
OPSNdO3LNPMt7qz1MNb42g,628,4.0
nk7BE6tOEdhNcbQcaEtGCw,22,4.5
l1UsAzBjRgLxgAWT6zgOFA,36,2.0
LW_E40HGF5pRSVubshUU_Q,26,3.5
HOlDxrYqfoJrVq2Eo-_LKQ,81,3.0
5N8R7ALESZ30EoAzVJtabw,240,3.5
_a8vCw5cxt1vhN-HbgNGuw,184,3.5
k_SfP93Tmlpmx-5OL1JmTg,82,4.0
cxyDANKI4ptp9VdbgEtCtg,18,3.5
4Lh1lZXTf0EoNqdzT60GPQ,19,4.0
Cx0wkl85Xdw9OCQkbXMjzQ,109,4.0
97V91GSG-OQvrvOc9GXoGA,128,4.0
3IY-JtcZHBOSzFD53SSXLA,106,4.0
Nuaq4sjDvZqJgFf_sGhbMg,10,4.5
QGTqGNLZbBA1QD8L_fO9ZA,475,3.5
3uC7Lbc3RgUDTWQlBu4PqQ,56,3.5
RyTKm8McePjwsL8ggEHOYA,64,3.0
U3A716YhAWFkyURKcfUo7A,67,4.0
9pWzjhdrPgsZEmF7-QOaIQ,143,4.0
sPofLIXU9Ifot1n3iAOZHQ,91,4.5
aJKkhy6o5mEYZHp363NEyw,17,3.5
bMZBkFrTI6uSYQB6XYnvnw,227,4.0
qjTPOOiUMZEhOBshHAXpQg,58,3.5
_8_XQHXPVwKuuklFgZ_5Lg,110,3.5
wa8QgXQu1ZxwPgdRl9lYlg,458,4.0
mkwKRb1lBhsxOENFk4fqyw,16,4.0
wh44YZa9OCXjV-ziZ6gjNA,83,3.0
LrrUpVdt6t2cnSJDId9ziw,13,4.0
adU58x75VWjbsyFdoO_m3w,138,3.0
gn3YqxYN8KQZsDVvchFeBQ,43,4.0
gWainRDwQaDg7YRZAaotdw,54,3.5
bLtC8xJXkd1b6MT0KjnSvw,171,3.5
HsEStDB_LB6x0LuXQ6LP4A,220,4.0
DA-ddRqcReCe_DcXKicvsQ,97,4.0
rybR_MPS8TlJu7KZqfGM9w,10,3.0
c0QRQGynmV5Dl4u4a9-gKA,16,4.0
98VugO4QUbO5PsUKyGsd9w,108,4.0
16d3BlncEyCTzb0GxXrBXQ,355,5.0
umYyXD1zcTbRHQW4etg0hA,66,4.0
li0sU2BBM6P8B5u5-RRCMA,39,4.0
O7_rXHN_-cFp0TgiMaNulw,188,4.5
hvAA5ebsM6EPl43OBpoVVw,67,4.0
m7v-K-BARyZu6lePJw8u6g,82,3.5
ageCiTcynvX7xq5fdeTtWA,44,3.5
o86OGfW63bVqWkIrvxcEQQ,209,4.5
Ojw5eTqzbv6k27_Df3q0-A,127,3.5
u9_cHsWEKds73ZT8PZaf6g,56,4.0
drNjH8Z63cgp8FWXh2hahA,119,4.0
L82O1ZFFQfjJxF0_PYWPnA,67,4.0
uJTG4mzj2IY0lgNrHJUXXA,12,4.0
S5ZFsNBvf3mO0TzyCYEXlg,124,3.5
i8rbR-SObU9o7YO0iiqh1A,89,3.0
SIBaomIYVvsMU0GTuqX4vQ,147,4.0
c5N-XCk-ntpyYRsYkwH7kA,112,4.5
hjYW9HyGDZYhMQnAaejpcw,12,3.5
-OD5KnGJk4Ld8IVa2jAuFA,41,4.0
WP1e-VmnTW2K0A9dMCF10g,35,4.5
Y9kXVlU4xPfSZvkZH6C_2Q,77,3.5
7dZtL9I_AsTQ1pc6t9TTyA,43,4.0
SYJq8ydGY9oStzpVuHu3uw,34,3.5
bbSb-uviEUNlCw1bitAmQg,38,4.0
9HC5xHX8QE8VmGd-wCKEaA,58,4.0
HBX4hBNcOYwAJ2kAWebtbA,68,4.0
m3Gjw27yTlmNYG1cuTWlBw,19,3.5
LFdlt3HzTGGvzgfwzYjCVw,21,3.5
w6wZmLSaht7ZkGBZONeqww,77,2.5
dXt7PAtGhxdgu7ff8iOZWA,258,4.5
EXF-imcOSptiuzlirPjljA,51,4.0
YCm7wypibp04buWh-jRRpg,238,4.0
muvmtEIt9XhDkMwYwALSGA,89,4.0
tmFJQmfI5YQh-_RBRBhlzQ,14,4.0
kkNWzhSpAjxm0zIxol3IzQ,35,4.5
qisbqK1wxuwp6GumMrwB2Q,133,4.5
y-ZZe1dz8AMjiAwNVo3h_A,158,4.0
J_KS3M2kQmKlKUcAmlBGrA,19,3.5
OgIC-LEnB_zHZuzlZkvzIw,28,3.0
I779CNMLWhZu6BxkGfLvwQ,177,4.0
cWPTOM_o5toaXpq0gNxD7Q,88,4.0
oHUJ32cUOpP1qe36CURKEg,88,3.0
7v-SzvvHU2D2V50OzJAL2Q,64,4.0
GzBIAjAMHD9iVZK8BT6XMw,133,5.0
GmdujALb1Nq2RHGr7jhCaA,1064,4.0
T4Vg3C9_cShGJL4Hq0Yahw,23,4.0
zZkzpVgMP8xaXg3uMscCjQ,102,4.5
5exz18duMXvg91ZPdNX3eA,108,4.0
UtZgmOHDW_fbXasbTuZhWA,64,3.0
wCB9mquz6W0ZuO5pPZXeDg,19,3.5
EDU_Zwd7ed_OWxWrGHO9QQ,19,4.5
UNHvM2pc7AQBL22BhakNlA,21,5.0
MEyguHG-U-Fy1qkK_Yf_FQ,50,3.0
wPGjrXl1W0Bb8m2L7nBAew,43,4.5
VSkNNLEGTwVCjXTqQ4rCrg,12,3.0
jP7zIbDXor7fQ8phrU6LQQ,15,2.0
ko9dETTvmKgqFuxJ2jbLtA,28,1.5
gnKjwL_1w79qoiV3IC_xQQ,147,4.0
LxgronMsFYjxIfRojmVdYw,25,3.0
R5Io6cHT9CC7V5Bb95Vc2Q,29,4.0
I81hDYqQjMaaE3p6KyRMJA,55,4.0
hlhXDG5GfUUWLduFbbAXzg,10,2.0
Nwd3NkLVZD85zAV_nrW7SA,16,4.0
QE2DOB7NZW-vBuTDpIhaFA,22,2.5
gUTz4Y3GIPq8zq1Mi-kHzw,11,2.0
-d1xHUrLRbfJNqd5A_uP6A,70,3.0
uovqgCcWIqTwUeH_A54t2A,139,2.5
pTZ4u-sEQr-yHq2Cl4EMEw,313,4.0
euL4wrPoczkOBkS93pxv5A,132,3.0
6c4AW8WTpTA_xZYOrJx3Eg,43,1.5
tnG4_L5bZiffTbaFru9EBg,326,4.5
YrtAT1B8aFp5dKNss1ICbw,131,4.0
heShcmma09uAfwU6yStMjg,10,2.0
dJ3XJFpk7TtnC0UduNOYuw,38,3.5
CGCLYjfKSxVvHOvAe8L-IA,39,3.0
8nNB_yG1gzVpbqNH2EBucg,296,3.5
mHb5PqEb2qETQEPQXVVR-Q,28,3.0
DG8KlNP7ArYesQb2AGUHng,65,3.0
NiJPy6P9p1KsH-28cTINjQ,50,3.5
EWbNTPW0co_X4lZRB-QTLQ,312,4.0
SzhD5J80IhpyeBftzQ950Q,12,4.0
C74ViML3zx1akYVafLaiXQ,282,2.5
hPtLBHnfTjIefcnwZh48jA,31,3.5
fpM-O9Ul62xizBq9YNO_tQ,167,3.0
XjAb0mxgCtq96pWWJjUBAg,63,2.5
cTudgI-2jn-GlnZUmULy5Q,27,4.0
9bvaCbuJRdrrYDZR7fBJ9w,29,3.5
9p80iZvVnZdw9U5wtDyp4Q,10,4.0
wNMUtWy0SRQu7m3i4FNhYg,30,4.0
IWDA6Tp8aFIaIqJJnZF0oA,13,2.0
7ot8LYmnLhiN726E9dtAgA,107,4.0
I_RkxalxylAoseHesrgfJw,16,3.5
dEKnEqm6Q44copoadiT8Iw,49,2.5
XUlQ4BVoZH6rnAT40cYGOQ,163,3.5
szhJLmdLDVFTevm8fu0T4A,376,3.5
15YuEFO59yXd7BTO5NZgYw,220,4.0
36GvUjLg3drdOB3jgpqTOQ,266,3.0
oeK3WcI-648Tt8prR_OpSg,62,1.5
mz48xdVWcCu463U3Lm7lhA,687,4.0
LUDX--wfStrKavGyitk4nA,328,4.0
0TBTV3q6QXCn9vNhy3Xi2w,423,4.0
Y-tgvb9Bh-Od-sPa1PRILA,11,2.0
Ou9RNq18vfbfL-7adJNA9A,19,2.0
pF7994Vz1kuReP9f-4HOng,45,2.5
BEplfZTUzYwApjMUaOA12w,649,4.0
YV9GVfmDSDM7HSV0jVdTOA,28,3.0
Lt_ytMJKMQ3lpBDYaANreA,36,3.0
J1RDyyPxhioqm8c_fi4P4Q,893,4.0
LZ_R2OLgZQSQMMzlp8uUOA,433,4.0
--9e1ONYQuAa-CB_Rrw7Tw,1451,4.0
4JNXUYY8wbaaDmk3BPzlWw,7361,4.0
KVsv8wRGnLX8QWoNZKNMQA,706,4.0
ujHiaprwCQ5ewziu0Vi9rw,3838,3.5
y5fwt6pAKnvYOSn-xOUepA,96,3.5
-vCLrTTgw6pBufdarW8ynA,190,4.0
PDIh1lVtKlUqPJROXYJQvQ,605,3.5
Do4n_yK_K6DmR9_Es5qwlA,159,3.5
IsoLzudHC50oJLiEWpwV-w,1193,4.0
PSRZaGGxXmOmabL2si8pKw,220,3.5
tcfL9_Qe-12eX4rdmK_6XA,382,3.5
vx4YAA02Qz6khRD1fZ1MFA,824,3.5
qKS7YV76te6olKnA_aMPTg,486,4.0
Mv7N0bU56dhtoDP-m2JOow,305,3.5
azIZRqX_1qbp0_6GKSgSAA,351,3.5
WDYE-OCXNgKyXGNuBjMgEw,227,4.0
HpRj2Lv27EUQql0POE5sQw,114,4.0
mnU3iGsL55MCWXiWV3AcAQ,172,4.0
xcmmTXhuMx2fZF2Bt69F4w,514,4.5
p9v9Sl2g_ibaajWvO0NjkQ,470,3.5
LhBP1BxWBM3aLLRR4zgQlw,360,4.0
2FfZUyA82YhQCjWNiqDCzQ,215,3.5
VsxfPc4kbDuvyP4HTsqRBQ,130,3.0
g-Q3rLkyGT-TtiRgE-PvgA,75,3.0
lXYTzkRVMHPYGcDRc_8JvQ,101,2.5
ErHMVkPstNyefb3ZU_z1Cw,247,3.5
DwIbLWmv6oWksXKXeHkWyA,19,2.0
CZF9Nm8CFY2R9ZhfwYIARQ,195,3.5
rihKlAiPgJa5XcpZ1h9-bw,57,1.5
w2b0ve7xpuCQkwYICFIUOg,308,4.5
TkEMlu88OZn9TKZyeY9CJg,785,4.5
Mul_BVwcnhqmp2h_7QFepQ,670,4.0
nVAJZ6BJ9PPlxDXn976R6A,954,4.0
pH0BLkL4cbxKzu471VZnuA,2101,4.0
RiGtSzVzc42CKjyZkDxZRA,385,4.0
mnn--vaYHtNyBNYFYBFIog,195,4.0
47y08rotkJr5gYMgG5IvTA,11,3.5
WJsDppnOQnP-GlvHmFNHag,43,4.5
MmU8ak-uG-s1RbqXu13m0Q,156,2.5
PUJJ6BMyCcPJWwejK4TjXg,19,3.0
6XMpuxp5vzCjF0DbhbEldw,55,4.0
h_x7ar9pFdHn-FmGD16Ccw,17,3.5
7GSBz8XKGkX0f1XRJwBH_Q,84,3.5
qUkd14n2uMXEboKOwYw8uQ,21,1.5
nI1CtvPHUSX5wzWzjIzxwA,17,3.0
dTiofRzCI90BkVbGU8ZY2Q,12,4.0
B_v7rpwUV1mZf0VSCm1IQg,24,4.0
vkPnenjnmlIB1c_XmU4opw,136,3.0
bGoGHSWHvhftHMWWxQXYbw,128,3.5
eUjDWzbQ6eLZy0uELEOa9Q,57,3.5
ZumOnWbstgsIE6bJlxw0_Q,443,4.5
Nm6j_BNOFLiO_wRjPF9GBg,84,3.5
TFftsYkRIUtdo6ZhRwJ2lQ,293,3.5
-xUApyBGJ46dPQV5nD2Wug,65,2.5
mM3o2evEq36fJvkUCe-BWw,115,4.0
w0ZJzBv7PVq2B_JHZswwbA,38,3.5
kxo3Zz_JIEUGkJHl9kUiKg,133,3.5
EvWGuX0eqKcZvLRgtIFHZg,250,4.0
xUgt16DZ-gq67E2C9VbYgQ,92,3.5
PNTyiqS7R-0c1ofxOfDijQ,576,4.5
tu_bhkTGMkieJeOH3uQVHQ,144,3.0
1rVolOOpyyqcy5w366lMqw,12,3.5
8V1a1VW3L_xc6ZrjOfZBEg,30,3.0
GhGYQ5WI4LdH53591fUMMA,23,2.5
478TIlfHXfT3wvww54QsPg,178,3.5
axi57Y3h5c8BxM1Xyj0KBw,330,4.0
fHM09_y3QX3n4a_bIFbk_w,1090,4.0
VSNUFYBQ_wOFmRXZ8SeQ4w,165,4.5
7_fSCfnTZce6ZzjpnpJ69g,47,4.0
ubz4CaZXagQuGv2N9gFAdw,434,4.0
pa2Y633N7lG7SHCIriE8GQ,53,3.0
jWv5GUtEp30OD5L5C8c2DQ,1121,4.5
fwDx6uoM2SWtddARwAds2g,72,3.5
wSpUTl9Bho2WRo9C5p_-Pg,136,3.5
WyZAeMGsjUE7OToI4Jdqfw,131,3.5
7yYexN1Q5ShE_z1MH2TDTw,407,3.0
m51uL1LZhKYf2y_yG4NEng,292,3.5
ZikWYUBO5zMYgRiTWKnS-Q,19,3.5
VoTi4yVhTVyFdmxUpoyUsg,164,4.5
5r6-G9C4YLbC7Ziz57l3rQ,251,3.5
ysJo5Jdo29XOBCnKrbUKWg,203,3.5
dZB5VuI4mCVRz8qQUwUgCg,300,3.5
CR4fW7p_6bpTkul1SdpRsg,22,3.5
_DpnhekFOZDPNBDekWpx4A,48,2.5
J07TDs6qnTIaxm48EL1cKQ,999,4.0
KHcqvfwkGv6k6KtLDcpogQ,153,4.0
2A1wvIFdKQZZe-vtTO7olQ,88,4.0
nCIcVDlT2K5TBRFkAUlhDA,32,1.5
c0yPNU-BqS65u0vIKP7P0w,224,4.0
iJi7yebXoPVXRyGqqL-v8g,525,4.0
hgVXwdk_qmRp2QwrzxkZ5A,37,2.5
-N_YCDH4HijYnJ-RisQfHA,39,3.5
Eq3qA7F5uZBUbcYXROzntA,71,4.0
syRPwPqdV6h3eenuV1d6rg,139,2.0
dimv16yFu0JXR1n1SAqedQ,314,3.5
fGw9HRq8fdP9fMtZclTt8g,41,3.5
tuv-XKXejzGNzkRqNFCKiQ,44,3.5
ynYEgNimJOyb8dvyr9x0sA,190,4.0
rO3lZpVSoRMhhd0AEJBjlg,152,4.0
S37sKRRfkhFZRpxaYzWo_A,505,4.0
ZsA8J49XHGd6nrNhbYMejw,34,4.5
KUqInLEY1y7SkyZyDoGn0Q,70,3.0
RZir-47R_ggOuUWuc2AiNw,29,3.5
hMoaF_GPZqAa7iPzJfxjXA,37,4.5
AjaLaFQLMRLnPetDFQN1eQ,50,3.0
Z3FRkWhAlhrzAdCXhXBALQ,25,4.0
Qa4eXuZ1IFPwnVXJcpZWtw,389,3.5
DYGCzsHi7pT4AAe8kh5Dug,78,3.5
5j7BnXXvlS69uLVHrY9Upw,42,3.5
V3A7tvyfSX9pmy6L2ohqDg,68,4.0
t4bBKVXbr8bIN9nEJIobYg,285,4.0
jwoEWuiXruWHUSB8DeesKA,47,4.0
5sTFevXhGx01eLT4wF7Urg,316,3.5
tTC2xUWC5UOqh_zuIEAYcg,22,3.0
v1M2DI3sATaUkHfZEuDStw,85,3.5
sk2L4KcJbkkF6eHfjitGpg,122,3.0
hkZh4tAa2oJ34i8hxej6Zg,325,4.0
nGuhjKrZjqvB2xodGo7m7Q,46,2.5
Fozo0B-y42EhRMomR0K5vQ,258,4.5
qOUPufwF51EhQ21TGIgBGw,110,4.0
ybFJUdRaN4eCff-W3HHiEw,100,3.5
yxJcVTwvHjuVtOKA3FCyYA,144,4.0
K2CdjES-IZDDEgetOnf0Vw,138,4.5
auTNigMttjBBTj1MNxOeFQ,476,4.0
HWgz2YN0VKQzJ1Mlh1DjMA,218,4.0
_j-JBXnTuXclA1lEzzezmQ,51,4.0
8Zq11pzOup3-iwOjdMMwDQ,165,4.5
3b94MZ9agaZL8SMBagTwpA,317,4.0
vUUNM7RISc-51Tqx8JzRRQ,38,2.5
VqT-IURXmVS_fVRLTKxTFQ,235,4.0
3cAy1gxlprn1ue0q3L_ziw,136,3.5
gtffarZ2Y_rLfCegMg-nqw,82,3.0
sYfHxCqHpIX2HnDhw0JRAA,456,4.0
illl9cvvlgloor7GrIvwug,46,3.5
WAiuLx9gY7KS93O_2Czt9g,20,3.5
JRh14J_be0jl7Wbt412vDA,403,4.0
efFIGYJDnqPnjXlASxF7PQ,50,4.5
JRRduMZI2aU3UCjfNEQURA,97,3.5
GkZfoxs9N0OvLITOUUl_IQ,42,4.5
WSdANzoNmwLPAVuVw5SOFw,86,3.0
5Bp8rQlvD44_W2lkcCc2vw,45,4.0
r2BP0Irh63hqYUDSZd0ijQ,81,4.0
dU7SLTS6_HWo1YPHZ4DmOw,43,4.0
b31CVkPRlnYVjK0RgTAPWA,60,4.0
ri0rzp3OAzCWNP32mR05Tw,22,3.0
rP4gUHitQO4Qtnt0zq0y-g,21,3.0
XBikK0GMqJTF5d_bI3VSkA,54,3.0
CeqWpwHBoaxwRcv5btnv6g,198,4.5
ySkrz264l39YRcZ2-48C1g,27,3.5
BXiB8DKi1nRmdyn39QjxQA,76,3.5
7QWL-mbnzWNhzbaAQF3AIQ,10,2.5
lylSHoRLfD5bc_DBUvZiOQ,29,4.0
jCiovc2qHJ5L-_1gigLueQ,222,3.5
NQhPS0MUKJgBUB6PTLlmzA,588,4.0
Yiw2jUJzUdFmglHZgj4RaQ,236,4.0
vgky9bY_3KRaJNnywoIPZg,18,3.5
E7VRsyNQWPteH6_qI4j7bw,385,4.0
4m_hApwQ054v3ue_OxFmGw,355,4.0
dulgBrNtDCGjYcbQa2E6uA,88,3.5
9ET_RUNztevq4_OLAX80Gg,192,3.5
k2b3niokS_tosjah_rzCPw,255,3.5
Qmwfg-PtYuCo5Q_IwcA_HQ,372,4.0
trMrmg0EKcxEYAkqLBbRMA,80,3.0
0HG02r8ri7GEFwuwmdHCyg,50,2.0
I_a74zmgR-X03LsKISWPcg,607,4.5
_So67Ne0t4vNQlbN_C7GyA,10,2.0
LSPwq3J4WDHh6q3Cu0uMog,188,4.5
mswelTP1cQiuAps2fSGuBw,152,3.5
NgQmlTGtYUQHJbzUBBHvfA,102,4.0
PjtX-5vSTBVyWfMREX8bRA,78,4.0
CKoDbOpF_CSyy6_lttqjKg,229,3.5
G1VB3lFBe99GkC5NKA8qVw,47,3.0
D-2t7fHQu6hNLjjfRHSZaA,528,4.0
W9y-Bl9030-rmfxSTmUD_g,489,4.5
w1c_Uy60LSDiMsSjAsEqkw,137,3.0
0zb1wdN4YN_ti87B_JIseg,29,4.5
JotRkYFXqP3iQxVmRN7W9Q,21,2.5
uFTcyheegHAdRobLf_4Siw,207,3.5
stK7zVTmMar1ThpzT0Wjvg,330,4.5
vUgCHg2pWUrbg_xrJZz6Lg,177,4.5
G_LtZnL66Iwama_7_FCLUQ,249,3.5
Lv9wzkvPrVG-VdPGcw53_A,70,3.5
9U4Tqt5SkZKQ6eeH6IPSxQ,277,4.5
VO22aFkPeQM2spu6z2M35w,26,3.5
XhgFynFD7ZT77wofWpeOag,275,3.5
LOdeVw1kMh8CLx4mtWvX4Q,11,2.5
WI1xBMN_rEaVPOL9Ad2gpQ,388,3.5
9h1glNPIjF24CrK2bKac7Q,13,3.5
9GLdEM0xdf6T-i3uH6Himg,109,4.0
w2IE4nbufBqwrub7CW80xg,116,3.5
K2_zfa7cKbg5klHJYqoWnw,410,4.0
eUi3O-8Gqh_nJ_ZhO-25gQ,41,4.0
WbJ1LRQdOuYYlRLyTkuuxw,1051,4.0
6cz8xLR64Iuzpa4NNcFHqg,35,4.0
LE94B7yvaxh0l_wh_yEpjg,36,3.5
ySIsBnsZpcvmBoCOkjWruw,22,1.5
u_8cVZyxh0J468zEZUjNDQ,443,4.0
zP4AIAtAXfI0YK8TJmIlRQ,180,3.0
jqy0XVyE2KV_hZ32M6Zueg,18,2.5
xEBor41OFpeeKdcCZ2sfMg,315,4.0
j-_NkZGDBmnoDyv1NcZPkA,18,4.0
tj3YzWsjMbPU_ivDkyOE3w,366,4.0
NdpvGGF4cLrdnA6ydSZz3g,84,3.0
UzjCvrNuK4crxi0IS9Jp5A,95,3.0
Zw9wEAk9L6oTZi63f4zVvA,84,3.0
SIJQw21uevKbwabMkX7mYQ,20,4.0
glkEaoxbewiSMBiXs945JA,465,3.5
6mosGDOJQVN6OevO5mIqkA,11,2.5
423AAbu0yBoDMOeVwnLzkQ,87,3.5
PBmMvDows5HWIqrEVvNfQQ,295,4.5
uhyDNWYRSsom3VrFgOgP_w,73,4.0
31cOttU_tML5b6eLLXZfsQ,346,4.0
EL-iUP2pr6aJE2ZRVyNwyA,61,4.0
D9bf5U0y_0MnL9wMFc4bKQ,91,4.0
t7wcfSi4yOLXGW6FBq0W8Q,44,3.0
cXmlv2WBzuB6JLMhaCvLuQ,75,4.0
CoyeXg8FBsS_d20QzNIy-A,723,4.5
2iTsRqUsPGRH1li1WVRvKQ,1586,4.5
NW03TsD8Xs-hYtR6YZKXgg,18,4.0
aus47O0DOiOcgkygyAxLEQ,87,4.0
WXSsJIO_uGGSxS9qC8x1gQ,249,4.0
CVRTly4ag_q5ua0R3iqrVw,231,4.0
htQgj-ANQpZGpIpkkrEmyQ,342,4.0
gGt00WW8sNY2Sop7jYa7Tw,325,4.0
k1q9f7aJ2TsoSbeA8Qm1aA,138,3.0
i5XqKrdEFHvJpqAw3YKrag,69,4.0
gMUAn6xcuE-TbY1seFw_Ww,188,4.5
JcMx_PIy0ROIlJWens4TAQ,143,3.5
EWmwbOm_4UhOtvLaBzHpPA,205,3.5
_gnSt_cqn5XMmLuAhTdC4A,154,5.0
XlbDdblfNsOGiZ84CorRBQ,90,3.5
BNDhHX-TbsEw5QKJgHB_ag,10,4.0
jXyy2Vc-Dgp7QguQJSfnXw,223,4.0
DX6dTm7wcOBy498gGysdAQ,66,3.0
3FnTXbcCXeZsbiXBW5OCYA,85,4.0
OgwN65jZebPRIPSmNpRP7A,90,4.0
kMgdZVLzAXM1JQwFsPXIlg,25,3.5
hLDEtvhH3Z5H1J5-3UM5kg,122,4.5
n-5dPbGyziS0SOkVDTquFQ,131,4.0
TaPTnmNOwz3vqgP_1a99lw,16,3.5
70xPPH9jN7TI9etfueFetA,25,3.5
pnzETCn0-3ty_EVsgLtO_g,56,3.5
dM8i3hklYuGE2xiVsQZ4Yg,61,3.5
Uvef4Sr4uz21HqVj8U2rKA,19,3.0
MBY8OO1ccxgB0Co6vQ35Ig,67,4.5
q3YnYPjLuBGRDi_59yTC5g,470,4.5
a3mJdNVP-ve3l3z9LRJXQQ,279,3.5
8UiPh7jaIqT_Dm8Qt_9frA,49,4.0
-Uix-n4Jqo4W7ERagC5qAA,80,4.0
Cpb142L849ilMzgiSR4a0w,204,4.0
NKHvmp19c6wrm0dZXcLtmQ,120,3.0
zYb4kj2R54R2YPeNm829BA,247,3.5
igU-mCXzyn-gmwSzJgeMEQ,182,4.5
Fejwokv8mYx1B4R0Z8KiBA,36,4.0
sqHRwTOpFMsdoN_3xsTFNQ,73,4.0
6t7mlTVjDA9fhuFAZmVzAQ,569,3.5
2aLyQgYUNQDc33U0ZxTT3A,50,3.0
fzOSlXP2ZyZjWuj1M_MWwA,11,4.5
En02RzaPS_5Exp8_LbJOdA,42,3.0
BuHbMNbCQzzYi-3Y5w1c4Q,231,4.5
5euk5_UKqnAWcrbOPNYt0g,265,4.5
poSV39UqEg-gpESXafS9-g,253,4.0
gnkyosoOepBUqog7iDdggQ,118,3.5
4cPRznhtVzBMq0ePOD2Zvw,109,4.0
E0QRR3IO5fs9gXst0lOfpA,20,3.5
bhoJYB0ArSqRe-Q82BI4vA,79,4.5
XwJ6fZRVbxQYRsryy4-qDw,375,4.5
5PM5THfRcUcljcKRWozeOg,62,3.0
SnsZFsVf1tQvBCPmhe8gGw,88,4.0
R_epGBO7Cr1M0Ftc0JKV7w,117,3.5
Ap17p-tA4Ipzy1s35DfCfg,506,4.5
bI9_dtXS9qN0Gmi7YbRm5g,315,4.5
y1esDY2vFyaTMf1YlRT7ZA,174,4.5
VAEMdy7M4Cm0fn_Itteemw,63,3.5
OsB_ZtFAaLDCPzvlAjHQ-w,80,3.5
qvqscRWwUmcgDeGimNutQQ,22,3.5
f1ZKauu7dCB6iplmKqplAQ,193,3.5
RKVYQ00LvK0_FO6Ll7lvOg,278,4.5
a8o8OMGhWg4JwbuMMnVOHQ,43,3.5
MP9QXuNTmxmYc39DqI4DYw,80,3.5
tvXOFflGUCGSSzcxrpVBsA,53,4.0
6OL984vuQvNiHqvLfSVDXQ,22,3.5
WXR0ND0KqbArMZDvFMA-bw,328,4.0
KYPgJdH0KwBIxCcoz_K08Q,33,4.0
A2aeHV_EsLIxEqRthPoujQ,30,4.0
Voeq7aGDmCGMjE_SQiHwRA,457,4.0
_0x7W6fizaPP76xNBxBLAQ,205,4.0
5XVabANkehj7oH-Z7YZkwg,298,4.0
Y-j6rMW97usezKAs9Usuew,154,2.5
lVTn2NO9-FGfxKjfleZUqw,94,3.5
LvNQkpggm72kJUTzO0juWQ,113,4.0
i_pI9XnOgJ93cq85Ot06OQ,20,3.0
TEvCRTMnOYwQ9Up9lWXxfA,16,3.0
bgZoUq6MluJEpGZqtqtFeg,79,3.5
1o03kXj4zA-_SvN1HfqNyg,71,4.5
DIxgItsSI9QwX9H8lVptYg,70,4.0
JTXqPkssRG-3rlrh_uMcYQ,37,3.5
zitXLajbETOuHQJfok4a4g,182,4.5
IOQ7hWDbdzZgOSr2sDELoQ,81,4.0
QXV3L_QFGj8r6nWX2kS2hA,910,4.0
A6bnXx1see4yZSaVVCVDyw,155,4.0
v0QLhufExBeb-DoSteAaww,11,3.5
oUdmQBw8RZER1gf18xpTPw,12,3.5
hoskgfXQRZXc9HV48nVFvg,190,4.0
SxuD7iY8QO88PNbSdNmNKg,24,3.5
iTdOlkcavx4gwiAZgXrPrw,23,3.5
kZ-ytO1SysT7mWchxwguZw,62,2.5
yCK1Ok69D7TSWJESZQZHiQ,246,4.5
3QcTqsdxQBlSndBdMJBRhQ,146,3.5
tstXUpIFZQ9xYejjGQrDwg,27,3.5
