,business_id,label
niPjPDnCiEPehVwRFJBBxA,Qa4eXuZ1IFPwnVXJcpZWtw,3.5
y9Y4beOe4OxVYlaoQ_q93g,3ajqOW9A7VhResA08I7RTg,3.5
QEdXBNASkS3aLnXosoffWA,macHk8_6D11iBp2HlbhFLg,3.5
_9NaSlEhVt39bwMr4-K5Ig,bVqNtwcwIz2gAacHWYF2lw,3.5
a1aJX0aiC6vWeAtQU0stpg,o_c82LAuEV5Yr30Xp2NveA,3.5
BwK3EiAhz6PI01pFFob3_g,ysJo5Jdo29XOBCnKrbUKWg,3.5
vRWineqgxt3FaFWaWqQGhA,kJAmLFgiIjtjULunpr3NNg,3.5
iwef-7N4dqaMKJCqm9xFoA,ZgiSgTwHOoxdfi0unI36Mg,3.5
OAdDlMZAwYtE5On3vvkVQQ,ujHiaprwCQ5ewziu0Vi9rw,3.5
r13okk68gBFVctKr1AlLZA,Ndd8IYE_9rTrwHygA5AMwQ,3.5
jaP__F-msDr1NgRWrfZIKQ,FCMRBcvrwN01eT6WRaTC6A,3.5
v0_pIemWkMzR2oL72HbUkg,yfxDa8RFOvJPQh0rNtakHA,3.5
sd5Oh7uDdWL-5jF-Hum_JA,j9HtS2p2mJRyKiNhLP_e7w,3.5
9AMd6OflOQEftXnTlbp-mg,3Uu92zZVhtV4GVIMS74-7g,3.5
ojsyO1JwUTX3PLswoRzEEw,cJTziG8b7bW-FSvgFeLi_Q,3.5
_dC5L1KiUV-BPefhlkU_fg,LCEeye3tvTOtcTUg61mf1Q,3.5
MI8u_kP4JhbWtx-xlda2bQ,swKNEf44cc_90GnM4ULm8w,3.5
2gxFCQ30YMpWC8Ob1HW5kg,FA_D4vDxRyI-hC0SZJnjnA,3.5
jhyOf3gO8XIbIDA_JvrzIg,fGw9HRq8fdP9fMtZclTt8g,3.5
i-KG8P-eYnFdPy-pffHb5Q,MqYYYNA-ZYvV-1w5qcmMoA,3.5
K34w08StW2vEuOrbaBQ1cA,C8_zdU7zGLUK3uC4e5AepQ,3.5
JtS1mOHnvwz65YU8Fkjrpw,RodA_gxhr2Mj-pyQAL2RAQ,3.5
L3ffWAPpbBdP6HeDch0Cnw,-FNquqGseSCVMWo7KbK-Tg,3.5
ypgbOhImt-tBRZvEbkv67Q,KYdtom3RyDt-3SWGwmJcQA,3.5
ZFDaHxwpZ87y1Qd6UVGoNQ,aKEEQqL1UFMieilnylI1gw,3.5
543TthxvMXSg8HZHoB-yOA,49fcUkW5tOHlqBakrWTMzQ,3.5
X009JvMFUSJNZ04nBExH4Q,54WM5coZonA0izd2y04p_A,3.5
nkAQQGSFMAuFD30kur5RAw,Qa4eXuZ1IFPwnVXJcpZWtw,3.5
vUYPWze1LxL-0JUd9JzHJQ,Tq032toLj_WQY3e7P3aQ8A,3.5
JEvx7DAb-lPhhy8Lx86aaw,POiWEckMIOqX7TgBxXgCzw,3.5
p2CQk4vd05jYYDObPltA8w,uvjJi6j6uxP2G8Vlg9aX8A,3.5
KJuWirxZwYYOJYVlFJHb3A,RrGYD5UwBJcOQssDyppbEw,3.5
jZ6nrMJNGejyUkc0agEzcw,Bz6UcQZgRkrGtDwcagvt9w,3.5
j5abcgPIVu2oxsio4VmOLg,ePCa7c2zvroyiwECOek5wA,3.5
Ob-lZ0NJdhvq7Uh80aE06g,Oxz7xIKw2iJhxU-V_jpX7A,3.5
tIMYQ-nrbg1CR3CgIIow_w,gqcJHVFCPeBRGnDf8bFzMw,3.5
QECnG47EaeNRVJNLvWtbFw,0c6PQILCLwRZ8FIB4AEsGw,3.5
2QVN0nM2EpfXAtl1h1Y4ng,PlNwT37ZahtL-3GRHQ7mVg,3.5
9DMJOaal66wYlkw5YW5I4g,riM-pBsdqRRVXtAVbLfsxQ,3.5
WTF7tLOkHttCg7ShGUJaqA,99YJMvaaYwDry-SQuC63zw,3.5
PRoRdY1-kStC_s-2pwPeQQ,iBihgoxc6Ot7m2D4D3z0QA,3.5
Lo3TXZWQoC3e40DjM7bNwQ,TkiUm9epsCchQHFVrGJNmg,3.5
sMDpWzVLXHZr01xLZdVVtw,mXsumyOgPP-cRQuFQmRivg,3.5
DyaDVLn9TrrJ_rpooy08ug,y5fwt6pAKnvYOSn-xOUepA,3.5
MTPi2-QZRFMDw57LX4VLwA,7PK9PIdWdPtAp0gB31hO7Q,3.5
8we0xb7wFOYGTtfDfozgqA,PDIh1lVtKlUqPJROXYJQvQ,3.5
EXFPbGVu8bnd3k_8iLH8fQ,ZL9sk7Imc42BNRhcjgnqPw,3.5
4AQsWmFgakK-RFwHMi4jCg,ept9mIlqGIsemr6w0RczaA,3.5
MNfjkmQxwTLp7qkudaKmjw,ujHiaprwCQ5ewziu0Vi9rw,3.5
fTyyeKvtNSiezHZb0KWdoQ,XfUoM-27iPHkbewPXepmFQ,3.5
gN7sNfPqveFDJGZQIHseWg,RodA_gxhr2Mj-pyQAL2RAQ,3.5
AJxfb6SIrV8eyuT5Z4BRSA,kljR-Bg6A3jze9JzBwRhRA,3.5
5dsqfcK7t27BEcmPTVF5Yw,TZOiMROeIalOC_3Atb8a8A,3.5
rxjOTXVplQjZCHh4td1DNg,Yv4P4qUwd7F-qQ4Y4eD1JQ,3.5
WaMg3mQFqZsyo26Ovl0cgA,JCqB36SVDjTDsXp-4gBn9Q,3.5
pm9keNiQtKyl8KVdWPR2Gw,wLV7MpP_uDc2OuzFcU0ZZA,3.5
wZf9oypA4R9iBSrg2Vj5bA,a48qF4Tjwooc0GYNPzipNg,3.5
8T49XvwX-lUwjXCVKhU8mw,V3U21fM0in_0qpKUMYPNOw,3.5
f2LeB6LTtj7dGQu8Ag3XzA,4u1iOihWOVkgNTId927fHg,3.5
Z_CQK24c3Ns8ifnla9ibYA,WCqcYtJ4rUxA4bIzjOfzqg,3.5
2z8uA1Op1_f40SceOQF1Nw,kljR-Bg6A3jze9JzBwRhRA,3.5
YaHjREP_XjYeTTcdBH-jrg,1nPJO9-s2WLVMF8RFkZapA,3.5
BKnTxR1BhtFAyjuF7ChuWw,sKHDoLqDj99UuAP8ljSaTw,3.5
oPiZjGgKAksCWVR99JSGvw,wFJFBZDMcV0hBMYOx88IYQ,3.5
8hPB10LcYG3nvAXQUsXTfg,dulgBrNtDCGjYcbQa2E6uA,3.5
WzlbFwzSJr6wgRfQH3SelQ,9c3LlXubVkbMwIrS8dIp0Q,3.5
4TgHn2nJ4xIIuWE31opHSA,jUatA3vF7cOA45mVxDIuWA,3.5
N35RFCttLNqDzJNywc_l7A,fcWkZgmzRsm3H4egzSrV_A,3.5
_sS_rVHEjm5ixwpYy2THwQ,591UZJIUNgPwxXRvQMIUkw,3.5
Fk1rHXWtvDk9Ud4fHl7UZw,yhoCIkTwHihWejVqGYZ4rw,3.5
j70T0uz-WlVGUnmiITWzYQ,Vtahv3Af90H3fUuEEhPhdQ,3.5
M8EAbPamDvrbcV2C2NTpSQ,fcWkZgmzRsm3H4egzSrV_A,3.5
4JcyZWNG11EbmG9Y4b0KzQ,iob-hWxzVOsZxC5sh0EdHA,3.5
TkPfYWqcFmqccqTCPhyklg,6fPQJq4f_yiq1NHn0fd11Q,3.5
H_VbXBvyF_Um3EjZ62D9pw,cOAjHOGcmXWJEd1Xo3xt0w,3.5
e-FU5tkQbqKM91yac73VVQ,pG90UZcF21ZYvXQbDdkkLg,3.5
TOvLlEYXEDedwBB9rKgnow,EFdfBcpAkBIvDW4RolgEiw,3.5
HIBr4lhN2SP5Y2SY1ca_cA,rDSe05sxgfjcIRzaBFH4xg,3.5
siI00nMWC27kcevhtyPAQg,0mb-rhWhjrlyiNFGrH_FbQ,3.5
fvLDPZj9BntOc5JccknB2Q,uWWqoGI4LqyhA88_lMiqmQ,3.5
aMZSn20fRLElUzkfiX4T7g,6Z6IyosSMciZtwk8hRLRag,3.5
dEMrE6xtiIMrc_a9mRDJtA,1SqLPgnZEVeVYDM-AuoFhg,3.5
ZmpxnBjpvR7urDxutxDZcg,dzxdBovTOwxQER87GhbjiQ,3.5
RJXpk5FCD35fFT3y3p_haA,oUdmQBw8RZER1gf18xpTPw,3.5
BZAn_NjmKpouJojo_7-CgQ,FiEcKfGo-rbYyhoKHw_0MA,3.5
xDABeoZnzxQ-bm6Qe3Gtkw,cInZkUSckKwxCqAR7s2ETw,3.5
x38Ti8XlCbDoYPAl6Srshg,qJA-fSlnamDWHtQxvJITfA,3.5
tcJ6AbHtoK8DXNXgAMuZ3A,Iqu-RwRA4XfwILKQLKQZew,3.5
L0V4Z5THe-ug8BL2q06KUg,LkmRdUKz7cKNls3BpKHxRA,3.5
xKQexB0ZvLduUKuJZYmB0A,V-_Kh0RtKcKdQ0ON4eVQ-Q,3.5
EiIljLFflcr0yEui8OIwmw,dCPyV8XCEyE7pyUgzOCDKA,3.5
_B97LtGY6Vav0KBD4nnerQ,teTQU7TIPE0O_B1zN_239w,3.5
FUw0xqiFapSlVmXRAbm_PQ,picCYFTCbz1Or7kBaS_A5Q,3.5
7lVVzqzJ5SVVc8oNrpR-hA,aPwWn5KBNMOEYjlYwXRORw,3.5
gGP9Mlv7qldm6df8ZjlPZA,rTS8LsUmNIiXsXydE49tPA,3.5
XGOafknAPcC7QSMI1iNFDA,dH5tXaMTuyWQ21z53OeqbA,3.5
jVGHTkmimqcZFDGwVZ8wGw,B6nhGEqt6rzXw6TwltTspA,3.5
xW9cLI4j4IIZP5uzG3ugAQ,_UCTo0560t8IyOq7TwJIUw,3.5
R1OJPJKKg7nJMHx1AvZ5Iw,xdphjWZymq-3dqOWmA_wwA,3.5
xCt4NMfJL8Fq08R_kDZwnA,SMwXru_Ga-oFyNbA6YVuSQ,3.5
sILj9PE4DtVZSXdom-nl1w,4Bw9XffSa0AMy2SrNCS2KA,3.5
GwbhqLrbkF9D2dDpOBLhSw,XBDe0pFAw1B32tpAQN5t2g,3.5
94v44Hh8bpBT4_nl7piE4g,5V6u8hbA5zByb5k8I68z2A,3.5
01BKoQTS4kqxBzkPnvpDvg,9_OPjioLbD9Q_zAeHfv6kw,3.5
dm1xJY9T-1uoxm08Omp9-A,yeZzIGVIMsS5wyBhPs1r4w,3.5
kbJQz68xKPF8KTqMKCv8XQ,1gL9mw6HRbetCb9vOBoPQw,3.5
5AH4xO10ruor_5Gi4Ruf_w,GWhp4fCu-NWR9PTJBi4Ifg,3.5
dW3se8eoDn8VLOeS_ck2dw,3QcTqsdxQBlSndBdMJBRhQ,3.5
iD_TfnQ46mjrx_kekSlO6w,znWHLW1pt19HzW1VY6KfCA,3.5
MPbxbq97Hb7vJX-iekvZ7Q,TknwCR_kdD90D8Bx1WcLnA,3.5
0opwffvDgraInPEJ7ssByw,ujHiaprwCQ5ewziu0Vi9rw,3.5
S2YHsm5chj-W611I_jdmqw,zPQesAWNB_FuL2Be1pPPlA,3.5
UgbKUZHeCc1HpPFwjIcxxA,wQMw6kc24uUQqqUGxe3Ztg,3.5
cBBmK1w9KQRRkXd-pXG8Gg,CcK-g4IrT8E0ywMJFb63TA,3.5
_-i1UsA5dLl0DFU4dZ33LQ,FkUcjHK7oQJIvZtUGjDxMQ,3.5
rgnbXWkR-Xlv-Tyu5XqWzQ,OjApDLQUPV8c_yPCg8xZog,3.5
4x8BReslKh6GH_wXnjOVkA,AV8z_6v18EwjaCKghOPwEA,3.5
6vUEMAX5GJ2CYo-rEIyLWQ,PozD8qMsDRhj5VhzhbIFDA,3.5
uWyshfZR1QTWz26BjGME_Q,rvnTFEq7R2ZHg0_CYbBNFw,3.5
h1qs0Wrb5HbxH38-XE2rBw,GJ_bXUPv672YwNg4TneJog,3.5
Me45TV8-_u3O052ceXrKOQ,3poDQckMkQbVdz9ap68wLg,3.5
c8iNaIM2nqPWhuwBJbWQnw,MLQeuiL9rqOq_rDKGEcU0A,3.5
3V36rdLK_cVGq0DwkqKRRw,-o082vExIs0VVNSuZmiTQA,3.5
k_nKXDcQZLS3Jjewyl7z9w,9vXJXydGeJHLdhRohfd59w,3.5
ex8PUBiBEKPGUv35kKjIXw,Gh-qmVwvibLnNdqEZXcQHw,3.5
WSeKfrSSbSdKA2Upmh5O9w,2R8gyJSYmLTu-UJgNfmpCA,3.5
QwhyA8THJRjbUPZLK6c0-A,t8hwPi9M_jD6u81cVIgRFA,3.5
zZRH6UBNhgULKyHfrVXiVA,U_x3Ryer88VwUlqa71Np-g,3.5
37TOJxMXI8m_VowyRDr6QQ,XkvvUNCmLIvOts0OftXegw,3.5
EnekSRTniBIP61Qd1xDalg,kxo3Zz_JIEUGkJHl9kUiKg,3.5
AY6rIbkzBEba4Q_3z1Sd-A,Qzq-m_TKJ-Iv1BmYLcjlVA,3.5
tpMfdPsObMfS6-GpcDTK6w,zy5UZvaG4iOLSbxuophtTQ,3.5
MV9hpTKIOamNSdncymKO5Q,AyEtowSGi9vx0-xFfrgjWw,3.5
CgJaVFyQbfV3xn5DIxsmpA,oEkOj9NXJFrjFn3NBB_jpA,3.5
S3TG-rX849439Ds1uvrziQ,KMlY-L1oAL3qMQnwQCJPhQ,3.5
SehMRlWFPlNt1y7aEBW6LQ,Dsg1yPrT8JxqNOMQf5pt0Q,3.5
mWL3WSjpb7PlVPd6rk2btA,CfxVkwEJk1NAqgqMSesLzA,3.5
QWIHfQs0C76j2eKQ-1d9bQ,Wsb_rH2xNmMOdmzyb7eB7w,3.5
voDODPvvTa6-G-tR0riHTQ,iJpTpE9A8WDWvUlvUcFZuA,3.5
c4IYVKd5W9tzwdXkZ5xE7w,mswelTP1cQiuAps2fSGuBw,3.5
ULv4vX9sXgH1Tkw0nVrQSA,Gaq3S9lmjXVcuDCZ8ulppw,3.5
_R9bW1M-CeYGQWiA1jH12w,UBv8heCQR0RPnUQG0zkXIQ,3.5
nsCnSc9o2jXGJl2Kb3EoOQ,JR2ma-JU1CO_xVD_p5-RPw,3.5
Inm-UHcYMNrZaRHvdWRYvg,mxQaRW6HZxXcvHSo31H-Yw,3.5
A6z0KlSsYQiGV8diDr7l6Q,Y9kXVlU4xPfSZvkZH6C_2Q,3.5
DDyTdpujH_sO68H7aTi6-A,YY23OABxBKOryNqtmMOKjA,3.5
TRgvcyX7AE-aDeOkWrwR-w,fo9maH0LHJ5lNtpcfDcpXQ,3.5
p-wjPrDmyf-mXB79EijSiw,GhGN_eerrkfnWjNXvIb21Q,3.5
hUFngAOZoO-piHp3F8qudw,Fh29V9jK6va7vJax5EKh6w,3.5
TxmeYz0OfuWU5HBeG8xGzA,Z_JkVkaUcN4ITVeuG-4Qtw,3.5
2nSgv6G4rqAd8iuIabh-ng,rx1AEnleVRWMNz6vB-YhfQ,3.5
w-HMku-09zEmmE5IhEk6xw,wBgpL0RdMLMeqsM2eFDedQ,3.5
p-55MiROL4Cvt8LFMtKHmA,K7lWdNUhCbcnEvI0NhGewg,3.5
rcwHA1qIkC2B2a1V_QU_lQ,Sy75QB18Sv-xNp8FoA8KvQ,3.5
AJycpnsjj2kfZPm6ArdBiw,ueoRWPGrSoZizl1ngBghqg,3.5
t62U9OhxWrxVRCmBgJc5EQ,IKRh-Kzh2UExFGif5zoiFw,3.5
V_AUB317qedAcuj3zIWkjw,6f2imTsIysASgHh2t91OOQ,3.5
xb2b9e3AfU0tQ0p1oD16GA,ibFdignja_hNpgCjDYP7Ug,3.5
zNv85URnFEUNVbOQH-onTw,wMhovVi6ToUtVoP-YxmsOA,3.5
t7ChccKQcRpch3jEqexkYQ,EMdlJvCTuT_sylNzcElSLg,3.5
Nm_frDoLvBhFZpK7ROsG7A,iiEjVLb4JDLE2xl8YGR-Gw,3.5
xAnVS3FW-Udw1Aabzq7dGg,hprgR5AfGZbZ4Xvolh3q_g,3.5
DqipOAJ9gKYfSCCnVXYsVA,nmwyeH2Y_rylXRzqUJEO8w,3.5
4xL98AB11_qaMVWk2PI27A,-bKnO1BwkwXJFNLr72GECA,3.5
Nkkp2jutekmlxA-m7uxZhQ,eqQnIjAAhOUuHqK6gTWRXw,3.5
cBWMWMfcqsX_DAu0zDbgbg,AyEtowSGi9vx0-xFfrgjWw,3.5
CUoMhmzdo-AnnHDW2oosyA,dSnQTUJC0tCHadU1AGzvrw,3.5
gQ6x5jcQMjSgaK2DRfKtEg,_OoQ31fIoy3dK96rP6vtFQ,3.5
pQH_8Xq5vPKudvGdM9OyOA,jVefoZbu5VF80CCB1Q2MaA,3.5
Kdm2idEW4xfGQAlt71uMPg,fwDx6uoM2SWtddARwAds2g,3.5
gMiYu3_xXEEP0NTRbmcfWQ,9-lGjghZUEPmKyviTyYLUA,3.5
EWoZG-Ib77d1Gbk2Ff_kGA,UxWH8zRYIBgs6Q2oykvRdw,3.5
7jDSqOm8y1MWrGH1udKZjQ,WF067eOghIq5_TXrcEPTFw,3.5
FTNcdHME4N6lp0utMStAEA,aXWN4oH8W-MVDchWia084g,3.5
iiSDRHUoHf2bc5JoI73GCA,At2bqa8emnEr5WNIosi0ow,3.5
Cj_HSl20fbn01DlJnWAK2A,I-5qHCVwT7k_KH67-YOx3A,3.5
NEYxZoBLQc4nrlsp5qMOkQ,NHzdf87ObSNIXrT5axTubQ,3.5
tVdIoKdGLVkPQWfbQq5yiw,vehk1EdzfzlkWjlBoZumag,3.5
zKU1xhHMiQVI634qTgCTnw,uQG9riB-sOJ9n9nng6Huow,3.5
Do2Z2AGUrubn1C3ka9_HRA,_EU8Viz7ng9cXNdIjxwNRQ,3.5
PgnnNs_EmqroNw-caEeHkw,Rud4J5Hsjn_jjU9IaQ0Dpw,3.5
svDA2hIviTKxkXCoCkH0sw,aJU9eRgtY6wH-5m7a6ZeEA,3.5
bSRJVGe4CYZjbjoC9a6EPw,czeihVQNDXMlAq_H5_T4sA,3.5
xvljlBe3tRW-cjisPyoV8g,GJ_bXUPv672YwNg4TneJog,3.5
fhF-qpZoxByF0z8HQA07Lg,kljR-Bg6A3jze9JzBwRhRA,3.5
V1ABtXTFUvkEwVY8IFlsjg,zNIogTJeIB3O6aMcCmQDVA,3.5
hLsHVHyWM41L_NIYe5hh2g,E9aC5bLfXdQVZ5csvLuLJg,3.5
jYQGrnRBceZ8XdWW-gu3HA,4tmDq6jkFMQ3eac-BkF1jw,3.5
JxDhCPdHh6MU_4b_4lL3tg,WEw08dCcOiwH3Sw1f_8DKQ,3.5
XY-sE4oQAVOmLpnvX2Dw5w,dulgBrNtDCGjYcbQa2E6uA,3.5
dpgPfSCVaFuw-jaSj7VqIg,i-zvRNJ-KSG-sfdAzwImQQ,3.5
rAFy2zIImv6YBY6wdyyyXg,Ah4i15g8Ow_zphzcpulTxQ,3.5
xaxE80UjpwvkK-tJfygoiw,Y28XY3fko-Sdb9RBBgCDRQ,3.5
j3Ei6EX-moUfCyC8BBpBLQ,jW_hNGlYJw2Q2ssYDHihfg,3.5
jxPLC5S7eesHrMJc3pvjZQ,EosF_LUsz19yvqkAMYLltA,3.5
e4B8IYNMJFMY7mCNbtl4Hg,W1Vn2G1disKO52jHARIZMA,3.5
xFc6vue_TliUAUIMXnVMDA,kqBvmhAupwNTZcGhxqL2CA,3.5
rctr3S8AwRHmcF_e8qE-Dg,zDKH2ua2DauqiWOAP9yz7g,3.5
IQnmIVD1yBXg1XI0KIgrbg,j4jsgp-e315s11ehJfRzAA,3.5
Nfm3n0eP36cP0lHjdsJKKQ,WdE3GQf5RDnl5Pmji5S5Iw,3.5
UTPoR-Qx3STIZ5PkqHMNFw,buTa1akbH0pO_P10v99_eA,3.5
spKd9naoxBHOMB8PMlxUTg,d00CmCZ6WlNTMlYCfyuZ0g,3.5
Vm5rVAl7NFB9rzZeZ04EEA,kiK3Dhx58h8WXk2RAGz8Ow,3.5
5pajEvASvgDmdE2Bo7iZ9g,fcWkZgmzRsm3H4egzSrV_A,3.5
C9DDK_VzFSoDbOrwkHwCsQ,pZIKo5njTPM6XhwfRxXXQQ,3.5
Yk8fRyB4f7fgBku18SzZow,bK7dxnD1FYuV4mVVVCMeNA,3.5
G8XmU0G6XRRGba1yghI2wA,qIF_4ChsmJkCvqVQv_qi-g,3.5
1kGp6mYQF_LgjwpazRkgSA,E9Bq0UKtg3tB1yr2QXZ0Dg,3.5
BZy_M7rFsaal7Ta1DN60xQ,9NMKFyr3Cw5wt_mlqv3U1g,3.5
fOhaKI_E93sDdVyNcO711w,k6pWX0v60LIRS2guzkpxqQ,3.5
1EMCns0xjTu829a9iHiONw,8cObcZxjNiJc1L4Oaka0fQ,3.5
s8upa51rTPXBFF_YXnn1mA,Md6NWl54ny8hA-NVaYZuew,3.5
wBK0IFLwabhVPuqFEy7ouA,NAPuzJcanOp91dE4GXPOow,3.5
3YFyvEQVRmNND2FgTmkVQg,wZhB4U003eg2GQ-F7D2D4A,3.5
9vszqB6Pr-bUaHOb5bXr_A,8YG7PRoZuHeKii0rtNvJFQ,3.5
IMiVBx1hK0rF4vkkYEzgrw,om9EXJjK3UbBFhWWhCNr3g,3.5
w7oW35ASQRAEdKt_BrT_FQ,kTHraDyzfXvW-98VT-P3mg,3.5
ebFfMT5DmEWQ22X_TTsUtA,K0j_Znzin0jShXVnpvW86A,3.5
w4fIcmkGfRt2xM59LQ9vsQ,PqBZ88vOqctCc0fRm2sXQg,3.5
fPrT1krrLPlBeZjdWmXvCw,yGCrsq0AYI8WN7goMVLHJA,3.5
wqKwq1wa6xlX99bgaV-jyA,rhyjGfqYlCJoi8Zeulg6QA,3.5
1mU8y0qhDMd9vB7vMXce8A,uhroo5AV1dcCHpI6ZQIj8w,3.5
QQRDOjELPAPldkcEb1gJIw,5cXym2kMtJgKeaxdF2SrJA,3.5
zbH56fn6vU5DhHOmuXKsug,O66Zy8Y13VBm72ZDhS4fIg,3.5
2gyQt5QAM9TCYmlJCnxiBg,6Z6IyosSMciZtwk8hRLRag,3.5
yNAw46Ls5-1aC-nje7AyfQ,MhiBpIBNTCAm1Xd3WzRzjQ,3.5
Y6Ms9Z4kwW46B1Z2zOKQfQ,xtkApGzfGU4JVjq5FAaxDQ,3.5
aXjVmad6xPPvXc_wGSKkxw,TU_Jyk2KmWs7br2w_vYO2w,3.5
4m7IMTolmB1op2cIemHyvQ,NjCYi122bx0nNZ05lFIPxg,3.5
-q_OJhXqJb0yi5YRPsF_eQ,Ksz-HV_hafeeEQe9Zaos_Q,3.5
BbbY4LlROOUMM7NR_PjZBg,AFgPDQm_pczo5uV3yQBgwg,3.5
Ex6bzPB9ZrKiSX0fnBvhfA,3nR6JE3hD-D-Fhzr10_k7g,3.5
MSP1GINUz3EXvREVXUYkXQ,Ufo0Papm3oyoCfBvnsJH7g,3.5
dithunk47_zm6kjWp7VxHQ,riFzCvp77DMKDX-5GoTpqA,3.5
D9o0CUHVLzLhofEM0Oek4Q,cxsN3mkioAXuOLKy04QpyA,3.5
5jJuiG7Wuq1hyYS6rJ5d_Q,nDfN1RkA40anfzjFGRO8qQ,3.5
HR2fpdFIkvgAEGlfLFjYqQ,e_3WKT-JRqI_raNpphkQzw,3.5
VCwKPI-f3idMpkWKxrnVwg,sAu9UJ5tvY6sc9Q_gcVV7Q,3.5
B24pgF9GTbLfkZQj6xwhNg,9Omz06NiOPPkr0lwkr1-UA,3.5
JXYFhNrwZe7St0Jkpp0n4A,64_y0ZgHl34uOzHNnSnd1g,3.5
846KxLKOkj7MOJnG9Pwo_A,o01ztaNP08Dq8DJImuovcw,3.5
pt4Kz77dCV-mvzRhTBO8VQ,i--dxuKd_6Dx7mwgQ5nl-g,3.5
aiF1dBEl35I-unq9fXT_zQ,cefRDEK5O3t_iUuwnmL27Q,3.5
jWASVeCgEsS1HlbYFrwUIw,tuv-XKXejzGNzkRqNFCKiQ,3.5
oGTCoHkHETNK9x2eiW8U3w,ibFdignja_hNpgCjDYP7Ug,3.5
jjwt7Ho_BZqyRBO_DVnX-w,sN4x4DszRsD4LkV3HEm44g,3.5
IwkU_2DD6lZxUyeDx1_7vA,OmWCWwgLsVZlWAbxmYkH1Q,3.5
v_O5rysUeQ9Mj2IicaGnqQ,pHd7QUYFmIt4E4irprwbuw,3.5
FHF3NC-DRDZ1tnGfCvMOWg,2rvBPUBtQU0WfcOAHLQWRQ,3.5
vLN784BQLjRzqQm_wQEeEw,2weQS-RnoOBhb1KsHKyoSQ,3.5
2gpvV_0M8p7xwX6Mdyuzkg,-WVF5DKZeEWlMK8Cucto-A,3.5
4trH8l8AyWefByJ59xLvnQ,e43cDdpfYKn3PLDq5T2AyQ,3.5
xM1JC8OFAY8iCkXTt3Mu5Q,wTDsirjG5uWh9go8RLvJcQ,3.5
Bem_YF6ZqFJl_I1bMHzrVA,6Vyp-9i1jzwK_bvisuPJpQ,3.5
bE2ts55c8wlGtJQDrrl9kA,m1Y47fK3vWCJXV3TdCn_Xw,3.5
-MW9j6nWevV4fagbI7BbRw,8I5U8OQ06nSxX2y4PPOWzQ,3.5
M4FStkITMWN87PXhn4NtsQ,-WVF5DKZeEWlMK8Cucto-A,3.5
QnLjKa6QNXzdqLV2CWrBhQ,r6apfvgfl9lCFEjpnXnnxg,3.5
1MODolH_bHhKx8rFojEJ5A,Q5olb1x6FGk2oLAlc9p5Lg,3.5
gU6JQpdIdg7nVZyBoZCTcg,Y_3wdqZUoi8qyW7ZugIQNw,3.5
_QfgrIOBfSjuCC7Mx9ebCw,eUjDWzbQ6eLZy0uELEOa9Q,3.5
kevirOG9syOuKhDQONCnWQ,tEfmHuo_dNanyTaC5PyoOQ,3.5
lrtFgzqHon0aaK01xTkpeQ,wCB9mquz6W0ZuO5pPZXeDg,3.5
OgZS9KPEYRwodx5eWyIb8g,d6_51PI94EC1C5sG9hi6HA,3.5
LybXUhsHfyOQ-MuDfdVNJg,165eSyTOWmpfDfWDXo4f6A,3.5
5sV_afwCFdPfQhl24opgEg,16Fplxu-OwVmTEFxQAUP4g,3.5
6a_3jTzSyYBfYsGEf5Zfgg,Ro-_PAzq-Rdxl5JhM3WmoA,3.5
gqMEDb3xNkvFTFT8QjLPCQ,1hqOjPxgH8IXE4bNq6DFiw,3.5
68WUi8BAFRLxgK7hlTM7rw,u-67zd1ImTv3EEr5kIdWrA,3.5
sfuLKtgS7RMUUw2KOJY_Nw,LckZpP8V1F5zU5ZKVrhp2Q,3.5
X5wcl7wD8BH7Kcu2O-QZvA,KYdtom3RyDt-3SWGwmJcQA,3.5
LPcxhj3LmSykwIvEvDkPIQ,zw9_mqWBn1QCfZg88w0Exg,3.5
phhxCnpWkdzF8nx5DzI25Q,bgZoUq6MluJEpGZqtqtFeg,3.5
TbSbf0cU4vzROuckxHvMDg,xeFVRUjxorxjO_qjX8FNdw,3.5
4WA668d4cOHYdbrBacvVvg,n5fp_q7OvqVCnV_IhAyaAQ,3.5
2gJ3r63K3scec3TCCJXJvw,-iPc_YSSqvM1CpZxxeUTXw,3.5
OMkUh6cxyHh3Eaz2CLgSfQ,-WVF5DKZeEWlMK8Cucto-A,3.5
dtoJ_KgDBJKE7LB42Al_kQ,Nc7-nyG_RzXrEqBuxihcgQ,3.5
OmQ5tA18EldgVbH0obeyqA,WmuoWetYC-4U2-V4taC6Wg,3.5
CZPUdK998mVs3lRw461FYQ,6f2imTsIysASgHh2t91OOQ,3.5
YOEwn-28eWrPZMd6UZ7kHg,ibFdignja_hNpgCjDYP7Ug,3.5
gmRiAkhe0Z6qktAhxIjtGQ,8hJh2bS6yxJ7ld0KyhsRHA,3.5
HXiKriZuhZO-nxUiHyovNw,wCB9mquz6W0ZuO5pPZXeDg,3.5
SBObDbdMAeOc5KUwZAs6lw,MP9QXuNTmxmYc39DqI4DYw,3.5
Mi9sSJyMyMqusm8MNElVyA,fbLYRHIZAt3q839whhaBUg,3.5
tqjTbrTUYxn-3kXfbK6mWg,drr3d_VhJ7ZtBkMeeNIPOQ,3.5
KEP13Jx1eVfT4bX_BFaUGA,YKImxc9VimLbDl2sQN1BBQ,3.5
